"wavenumber" "waveplate" "signal"
246.504 "60" 0.00342968686753237
246.504 "70" 0.00347115617020806
246.504 "80" 0.003417287685559
246.504 "90" 0.0029344494094328
251.571 "0" 0.00238555234791596
251.571 "10" 0.00261456373220746
251.571 "20" 0.00239161818089322
251.571 "30" 0.00239049664617223
251.571 "40" 0.00262992206366564
251.571 "50" 0.00220176999535145
251.571 "60" 0.00202859100784425
251.571 "70" 0.00199997678814731
251.571 "80" 0.00189619456541389
251.571 "90" 0.00178214492651606
256.636 "0" 0.00156102954591458
256.636 "10" 0.00158622501032616
256.636 "20" 0.00152501277207551
256.636 "30" 0.00161352584310604
256.636 "40" 0.00158082362281506
256.636 "50" 0.00124662396158634
256.636 "60" 0.00114261206703239
256.636 "70" 0.00107685943538372
256.636 "80" 0.0011145365048991
256.636 "90" 0.000987134008343559
261.698 "0" 0.0006255987668821
261.698 "10" 0.000561841635577981
261.698 "20" 0.000513997715800335
261.698 "30" 0.000658894110763006
261.698 "40" 0.000577817495165911
261.698 "50" 0.000672016099647333
261.698 "60" 0.000778752262570006
261.698 "70" 0.000722476663672431
261.698 "80" 0.00057912112656403
261.698 "90" 0.000704982138291051
266.758 "0" 0.000307337408188558
266.758 "10" 0.000287023179152269
266.758 "20" 0.000409944570739584
266.758 "30" 0.000270768980550614
266.758 "40" 0.000252975162564201
266.758 "50" 0.000465787959903572
266.758 "60" 0.00051831466843717
266.758 "70" 0.000485545726593967
266.758 "80" 0.000683335267283949
266.758 "90" 0.00067628608565552
271.814 "0" 0.000560342578650146
271.814 "10" 0.000718679780109647
271.814 "20" 0.000685671191624799
271.814 "30" 0.000550409574513854
271.814 "40" 0.000675877192282234
271.814 "50" 0.000719081725114325
271.814 "60" 0.000701320028747004
271.814 "70" 0.000737278927373166
271.814 "80" 0.00067591939637458
271.814 "90" 0.000647247023982496
276.868 "0" 0.000602080721344471
276.868 "10" 0.000469267678157714
276.868 "20" 0.00054231858278759
276.868 "30" 0.000633837620082339
276.868 "40" 0.000564365470700734
276.868 "50" 0.000619299086726946
276.868 "60" 0.000509354831782909
276.868 "70" 0.000587131998874728
276.868 "80" 0.000638662660458378
276.868 "90" 0.00046433675517414
281.919 "0" 0.00062221183122887
281.919 "10" 0.000414633737997549
281.919 "20" 0.000394579393795582
281.919 "30" 0.000470077487101018
281.919 "40" 0.000499523950586296
281.919 "50" 0.00050911827079142
281.919 "60" 0.000530994959493658
281.919 "70" 0.000504058051243436
281.919 "80" 0.000474819524497967
281.919 "90" 0.000584578469450298
286.967 "0" 0.000401507019604883
286.967 "10" 0.000615641475267453
286.967 "20" 0.000630128215400965
286.967 "30" 0.000598491779554539
286.967 "40" 0.000472419860619811
286.967 "50" 0.000673153211732704
286.967 "60" 0.000712249787612155
286.967 "70" 0.000685466474553562
286.967 "80" 0.000822307731675692
286.967 "90" 0.00066104538067156
292.012 "0" 0.000482996412648684
292.012 "10" 0.000474035472943694
292.012 "20" 0.000435959559592258
292.012 "30" 0.000539531694130556
292.012 "40" 0.000570583962021639
292.012 "50" 0.000434737901698736
292.012 "60" 0.000423657774175806
292.012 "70" 0.000635324666040183
292.012 "80" 0.000458779383947955
292.012 "90" 0.000481931411186044
297.055 "0" 0.000482231771964639
297.055 "10" 0.000576319752433451
297.055 "20" 0.000579254359295126
297.055 "30" 0.000337283489319205
297.055 "40" 0.000364404833179995
297.055 "50" 0.000274290407452045
297.055 "60" 0.000354090656411721
297.055 "70" 8.04048671005645e-05
297.055 "80" 0.000124347569096535
297.055 "90" 0.000250817565388625
302.094 "0" 0.000777770491939179
302.094 "10" 0.000730944229272561
302.094 "20" 0.00070711043306073
302.094 "30" 0.000718545633606765
302.094 "40" 0.000868711056735981
302.094 "50" 0.000436545094822383
302.094 "60" 0.000460475402129883
302.094 "70" 0.000450049913226308
302.094 "80" 0.000325299523417564
302.094 "90" 0.000495394198726265
307.131 "0" 0.00113546712779369
307.131 "10" 0.00109358772296226
307.131 "20" 0.00102840184643796
307.131 "30" 0.00106538407641168
307.131 "40" 0.00126926492507968
307.131 "50" 0.00082929297359721
307.131 "60" 0.000769375572487055
307.131 "70" 0.000770102147619639
307.131 "80" 0.000750481381804249
307.131 "90" 0.000711606241144756
312.165 "0" 0.00176973360580669
312.165 "10" 0.00175982555931209
312.165 "20" 0.00162478453584954
312.165 "30" 0.00150883858241635
312.165 "40" 0.00179954148869972
312.165 "50" 0.00167554979963709
312.165 "60" 0.00153334646845784
312.165 "70" 0.00159239018524525
312.165 "80" 0.00172322633379887
312.165 "90" 0.00177228104925913
317.196 "0" 0.00360355258116516
317.196 "10" 0.00357906385946427
317.196 "20" 0.00358412210003331
317.196 "30" 0.00347883896637278
317.196 "40" 0.00357895406152892
317.196 "50" 0.00368508608461845
317.196 "60" 0.0037180420558012
317.196 "70" 0.00390573980977676
317.196 "80" 0.00390297738613913
317.196 "90" 0.00365957755221654
322.225 "0" 0.00760630960907707
322.225 "10" 0.00763418635456726
322.225 "20" 0.00780955870430532
322.225 "30" 0.00778403701571052
322.225 "40" 0.00803176886993936
322.225 "50" 0.00779517464323342
322.225 "60" 0.00806861735084791
322.225 "70" 0.00806599836403274
322.225 "80" 0.00806160903210083
322.225 "90" 0.0077738718639898
327.251 "0" 0.0165797983655753
327.251 "10" 0.0167887479143987
327.251 "20" 0.0167616241364104
327.251 "30" 0.0167525463175471
327.251 "40" 0.0167429357924485
327.251 "50" 0.016768058429518
327.251 "60" 0.0166587812263485
327.251 "70" 0.0167188418181727
327.251 "80" 0.0169528919380284
327.251 "90" 0.0166144400278296
332.274 "0" 0.0229838781827526
332.274 "10" 0.0230303093391614
332.274 "20" 0.0233117047263978
332.274 "30" 0.0232545462652842
332.274 "40" 0.0233542065681291
332.274 "50" 0.0229838174254095
332.274 "60" 0.0230120038469136
332.274 "70" 0.022999994962233
332.274 "80" 0.0228252201321689
332.274 "90" 0.0226151676607153
337.294 "0" 0.0198582640279455
337.294 "10" 0.0195997730882081
337.294 "20" 0.0198298097291861
337.294 "30" 0.0193107416175245
337.294 "40" 0.0194109025268348
337.294 "50" 0.0194886492693393
337.294 "60" 0.0191334327434557
337.294 "70" 0.0192060446019367
337.294 "80" 0.0189631980491081
337.294 "90" 0.01907822120184
342.311 "0" 0.0137302095287702
342.311 "10" 0.0138986286062045
342.311 "20" 0.0137649156747979
342.311 "30" 0.0137788062771925
342.311 "40" 0.0138248482480985
342.311 "50" 0.0140933985944947
342.311 "60" 0.0140183070924066
342.311 "70" 0.0141055226712205
342.311 "80" 0.0141524635332541
342.311 "90" 0.0138482408773076
347.326 "0" 0.00575960249574634
347.326 "10" 0.00605593581199084
347.326 "20" 0.00599877500014265
347.326 "30" 0.00602877866459969
347.326 "40" 0.00614001826182934
347.326 "50" 0.00668180614200874
347.326 "60" 0.00669526552219746
347.326 "70" 0.00701647940617912
347.326 "80" 0.00674233124935978
347.326 "90" 0.00647045799532098
352.337 "0" 0.00100493983041708
352.337 "10" 0.00101156712370402
352.337 "20" 0.0010048211556708
352.337 "30" 0.00109136140660205
352.337 "40" 0.00138471807921195
352.337 "50" 0.00136688724345573
352.337 "60" 0.00126872119265223
352.337 "70" 0.00119219843147305
352.337 "80" 0.00114673525674469
352.337 "90" 0.000997560748899987
357.346 "0" -0.000514235905456945
357.346 "10" -0.000405641448557851
357.346 "20" -0.000351380383156922
357.346 "30" -0.000353098676349924
357.346 "40" -2.78055987026678e-05
357.346 "50" -0.000257244962927402
357.346 "60" -0.000212023992122052
357.346 "70" -0.000407869031281422
357.346 "80" -0.000377637275092987
357.346 "90" -0.00057090577196695
362.353 "0" -0.000588690207379856
362.353 "10" -0.000545042764153712
362.353 "20" -0.000570002256103872
362.353 "30" -0.000566836334666364
362.353 "40" -0.000488867713786016
362.353 "50" -0.000491608737496616
362.353 "60" -0.000423028745101387
362.353 "70" -0.000683679650545482
362.353 "80" -0.000800287468069245
362.353 "90" -0.000519592779575589
367.356 "0" 1.11424144196908e-05
367.356 "10" 2.37535446634567e-05
367.356 "20" -2.9754209336069e-05
367.356 "30" -5.93878516791441e-05
367.356 "40" 8.15363096981187e-05
367.356 "50" -7.81635702086255e-05
367.356 "60" -5.34846614808549e-05
367.356 "70" -0.000288527482962625
367.356 "80" -5.57250857355584e-05
367.356 "90" -0.00011734993545763
372.357 "0" 0.000633059109515382
372.357 "10" 0.000735490719002773
372.357 "20" 0.000639408360978924
372.357 "30" 0.000664051591933132
372.357 "40" 0.000728401035267343
372.357 "50" 0.000650510281563348
372.357 "60" 0.000632608472176017
372.357 "70" 0.000765844255022908
372.357 "80" 0.000737266160268809
372.357 "90" 0.000687521715281682
377.355 "0" 0.00171612032350315
377.355 "10" 0.00168270229826059
377.355 "20" 0.00169102566922867
377.355 "30" 0.00166648630420502
377.355 "40" 0.00196933642941922
377.355 "50" 0.00204123144057046
377.355 "60" 0.00194160329631
377.355 "70" 0.00220831035418765
377.355 "80" 0.00202232902973836
377.355 "90" 0.00189293253167287
382.35 "0" 0.0054116775907167
382.35 "10" 0.00548981228440156
382.35 "20" 0.00542825214775765
382.35 "30" 0.00533202733615603
382.35 "40" 0.0054346229938739
382.35 "50" 0.00521337865128631
382.35 "60" 0.00541860683559824
382.35 "70" 0.00538638012548511
382.35 "80" 0.00519331529193288
382.35 "90" 0.00496562191300837
387.342 "0" 0.01698277969757
387.342 "10" 0.0170875967687543
387.342 "20" 0.0170824739786352
387.342 "30" 0.016773086556791
387.342 "40" 0.0167026038794344
387.342 "50" 0.0159579563361591
387.342 "60" 0.0161937519880789
387.342 "70" 0.0160456968886944
387.342 "80" 0.0161240127524875
387.342 "90" 0.0154314284324817
392.332 "0" 0.039377906725354
392.332 "10" 0.0395601838276997
392.332 "20" 0.0395355620905553
392.332 "30" 0.0397664844984974
392.332 "40" 0.0400025518503673
392.332 "50" 0.040517736696215
392.332 "60" 0.0401173734412567
392.332 "70" 0.0409845280446983
392.332 "80" 0.0410308106237936
392.332 "90" 0.0412559634175947
397.319 "0" 0.039679989631834
397.319 "10" 0.0404694830200425
397.319 "20" 0.0407649524196373
397.319 "30" 0.0409155476997548
397.319 "40" 0.041137270764958
397.319 "50" 0.0436561115048317
397.319 "60" 0.0436303825878664
397.319 "70" 0.0435189479750717
397.319 "80" 0.04446629532578
397.319 "90" 0.0444976967564016
402.303 "0" 0.0158159788313544
402.303 "10" 0.0159278198058803
402.303 "20" 0.0160533208064351
402.303 "30" 0.0163076964759545
402.303 "40" 0.0164310087474321
402.303 "50" 0.0176984032450834
402.303 "60" 0.0172835253907208
402.303 "70" 0.0174624163244514
402.303 "80" 0.0175975062788875
402.303 "90" 0.0174927300752356
407.284 "0" 0.00531103617978913
407.284 "10" 0.00533059716464733
407.284 "20" 0.00502145998846294
407.284 "30" 0.00517998839086412
407.284 "40" 0.00546809758782701
407.284 "50" 0.00579510233238419
407.284 "60" 0.00572791330837172
407.284 "70" 0.0058147787921195
407.284 "80" 0.00578710346889543
407.284 "90" 0.00543695246363759
412.263 "0" 0.00558849555114682
412.263 "10" 0.00556802775255861
412.263 "20" 0.00547468843819291
412.263 "30" 0.00546168553872875
412.263 "40" 0.00575871423609709
412.263 "50" 0.00586670134758798
412.263 "60" 0.00606252588455213
412.263 "70" 0.00628605897781229
412.263 "80" 0.00618688954816113
412.263 "90" 0.00578079485809094
417.239 "0" 0.0048636516933475
417.239 "10" 0.00535336930584503
417.239 "20" 0.00532997512383157
417.239 "30" 0.00562054057938469
417.239 "40" 0.00560521835721127
417.239 "50" 0.0061698366528629
417.239 "60" 0.00644780991265066
417.239 "70" 0.00656742807230847
417.239 "80" 0.00620248006963537
417.239 "90" 0.00618184687027399
422.212 "0" 0.00133371429208502
422.212 "10" 0.00151414371868296
422.212 "20" 0.00172529125252972
422.212 "30" 0.00149533740972515
422.212 "40" 0.00164544144397515
422.212 "50" 0.00203229672167013
422.212 "60" 0.00202256070828997
422.212 "70" 0.00217544014301076
422.212 "80" 0.00173113905791087
422.212 "90" 0.00200481417220599
427.182 "0" -0.00012072933877595
427.182 "10" -0.000234148425421161
427.182 "20" -0.00018768015428796
427.182 "30" -0.000356323683708813
427.182 "40" -0.00014620283758059
427.182 "50" 1.31604362018273e-05
427.182 "60" -2.15259578249074e-05
427.182 "70" -0.000153106260050273
427.182 "80" -0.00021842539034947
427.182 "90" 0.000141566905130843
432.15 "0" 9.13039477285402e-06
432.15 "10" -4.29235026569474e-05
432.15 "20" -0.000104380130830745
432.15 "30" 0.000104738708496154
432.15 "40" -2.59422435190279e-05
432.15 "50" 2.60247114129773e-05
432.15 "60" 0.00013103308988271
432.15 "70" -0.000124249241754844
432.15 "80" 5.29118514479737e-05
432.15 "90" -2.12153099142742e-05
437.115 "0" 0.000232481327370784
437.115 "10" 0.000253559431943176
437.115 "20" 0.000243657790967013
437.115 "30" 0.00019843230009793
437.115 "40" 0.000139537604917442
437.115 "50" -0.000100300432589504
437.115 "60" -6.60106050375439e-05
437.115 "70" -4.13609787570404e-06
437.115 "80" 8.64951427347571e-05
437.115 "90" 1.9664399100037e-05
442.077 "0" 0.000284733100532055
442.077 "10" 0.000154543207329061
442.077 "20" 0.000146009495196576
442.077 "30" 0.000179742581383997
442.077 "40" 0.000168578203552815
442.077 "50" -6.27755059457091e-05
442.077 "60" -0.000159455325273112
442.077 "70" -7.02474685421188e-05
442.077 "80" 1.53603903201443e-05
442.077 "90" -1.03270765394494e-05
447.037 "0" 0.000480182204033586
447.037 "10" 0.000610634042470158
447.037 "20" 0.000507574929003054
447.037 "30" 0.000603315416109463
447.037 "40" 0.000479524645668767
447.037 "50" 0.00059251796244847
447.037 "60" 0.000475671923449458
447.037 "70" 0.000570728489327782
447.037 "80" 0.000691042926184626
447.037 "90" 0.00044528618444501
451.993 "0" 0.00205279802722359
451.993 "10" 0.00203732360683716
451.993 "20" 0.00206388569401753
451.993 "30" 0.00193600918260462
451.993 "40" 0.00188429834176805
451.993 "50" 0.00203141865104854
451.993 "60" 0.00201141839731275
451.993 "70" 0.00223387762948157
451.993 "80" 0.00201642456038371
451.993 "90" 0.00191680422807391
456.947 "0" 0.00485585539972723
456.947 "10" 0.00475471771064586
456.947 "20" 0.0049992019126706
456.947 "30" 0.00485026534176708
456.947 "40" 0.00495194280835324
456.947 "50" 0.0049733060992606
456.947 "60" 0.00474900747003581
456.947 "70" 0.00474198014403518
456.947 "80" 0.00491737478257652
456.947 "90" 0.00507451588868524
461.898 "0" 0.00993796031693733
461.898 "10" 0.00979997325040453
461.898 "20" 0.0101042327969676
461.898 "30" 0.00998024440488319
461.898 "40" 0.0102648030164464
461.898 "50" 0.00977400804062173
461.898 "60" 0.00974539185579271
461.898 "70" 0.00985532442416203
461.898 "80" 0.00984608728503317
461.898 "90" 0.00988431639672159
466.847 "0" 0.0183026356799915
466.847 "10" 0.0180850013208718
466.847 "20" 0.0184344397987348
466.847 "30" 0.0184516222172883
466.847 "40" 0.0183648731507632
466.847 "50" 0.0178391552870204
466.847 "60" 0.0176287189186413
466.847 "70" 0.0177696539269934
466.847 "80" 0.0176496364908432
466.847 "90" 0.0175841566841339
471.793 "0" 0.0167080620063229
471.793 "10" 0.0163843484129773
471.793 "20" 0.0168775600839425
471.793 "30" 0.0167874060871891
471.793 "40" 0.0168404189419084
471.793 "50" 0.0159159921662694
471.793 "60" 0.0159150568335577
471.793 "70" 0.0159950919522994
471.793 "80" 0.0157204064737226
471.793 "90" 0.0161505531860238
476.736 "0" 0.00754897241183901
476.736 "10" 0.00766197163379178
476.736 "20" 0.00749657355942869
476.736 "30" 0.00742486979244718
476.736 "40" 0.00752593454966174
476.736 "50" 0.00743857153848721
476.736 "60" 0.00740720075281262
476.736 "70" 0.00777160621476201
476.736 "80" 0.00780011204317042
476.736 "90" 0.0075006660650299
481.676 "0" 0.00283789892026734
481.676 "10" 0.00278598140254689
481.676 "20" 0.00294028169033515
481.676 "30" 0.0030159415081782
481.676 "40" 0.00297993355073677
481.676 "50" 0.00346514940341496
481.676 "60" 0.00354999926535795
481.676 "70" 0.00371935376050967
481.676 "80" 0.00365721909277138
481.676 "90" 0.00340003239016226
486.614 "0" 0.00109236396939451
486.614 "10" 0.000956471469617876
486.614 "20" 0.00098626035820528
486.614 "30" 0.00105936049583537
486.614 "40" 0.00105229227570687
486.614 "50" 0.00142425953273731
486.614 "60" 0.0015219176919707
486.614 "70" 0.00158442608411764
486.614 "80" 0.00131680718176894
486.614 "90" 0.00137810484855104
491.549 "0" 0.000549815903178191
491.549 "10" 0.000472570722684031
491.549 "20" 0.000654413272671604
491.549 "30" 0.000646178597821878
491.549 "40" 0.000760265545064478
491.549 "50" 0.000913153764617096
491.549 "60" 0.000792176325150063
491.549 "70" 0.000887545381458358
491.549 "80" 0.000618838755861074
491.549 "90" 0.000696471323153046
496.481 "0" 0.000795242939318088
496.481 "10" 0.000669719184224113
496.481 "20" 0.000677732338412996
496.481 "30" 0.000811001396665537
496.481 "40" 0.000870399975731753
496.481 "50" 0.000938149477751948
496.481 "60" 0.000881435892810914
496.481 "70" 0.000932460018942872
496.481 "80" 0.000615295493344919
496.481 "90" 0.000694646290616465
501.41 "0" 0.00312556052677096
501.41 "10" 0.00309057261896582
501.41 "20" 0.00308974748184838
501.41 "30" 0.00315657623749875
501.41 "40" 0.00313548426476686
501.41 "50" 0.00320435476237642
501.41 "60" 0.00334829390772164
501.41 "70" 0.00366073800975479
501.41 "80" 0.00329387652709873
501.41 "90" 0.00362847896460233
506.337 "0" 0.010427355878487
506.337 "10" 0.0107062428235231
506.337 "20" 0.0110768427692506
506.337 "30" 0.0108821991746532
506.337 "40" 0.0112599844653856
506.337 "50" 0.0113529261337113
506.337 "60" 0.0114437374876867
506.337 "70" 0.0112644493583984
506.337 "80" 0.0112863931347624
506.337 "90" 0.0118320315176258
511.261 "0" 0.0095252712312909
511.261 "10" 0.00928745624539362
511.261 "20" 0.00959954569030302
511.261 "30" 0.009531107422978
511.261 "40" 0.00977616385089262
511.261 "50" 0.0100581198905148
511.261 "60" 0.0100952369411371
511.261 "70" 0.010041293129555
511.261 "80" 0.0100061679100849
511.261 "90" 0.0101708972339491
516.183 "0" 0.00242371657680573
516.183 "10" 0.00227844853593609
516.183 "20" 0.0024766687051099
516.183 "30" 0.00252393007962316
516.183 "40" 0.00255274063834891
516.183 "50" 0.0027518255881301
516.183 "60" 0.00241368607512457
516.183 "70" 0.00274976344029986
516.183 "80" 0.00239581390548124
516.183 "90" 0.00239419600159767
521.101 "0" 0.000991897693101162
521.101 "10" 0.00102097580654883
521.101 "20" 0.000864983774590036
521.101 "30" 0.00104342979306247
521.101 "40" 0.000916249749947586
521.101 "50" 0.00106250025587433
521.101 "60" 0.000962524096423267
521.101 "70" 0.000939885064948699
521.101 "80" 0.00100460781316827
521.101 "90" 0.000826589932171073
526.017 "0" 0.000435325043002974
526.017 "10" 0.000473469585222621
526.017 "20" 0.000498432337319977
526.017 "30" 0.000611481286712203
526.017 "40" 0.000518265428103429
526.017 "50" 0.000678672371659133
526.017 "60" 0.000528825343814105
526.017 "70" 0.000680392744515028
526.017 "80" 0.000607011356535341
526.017 "90" 0.000516375034286864
530.93 "0" 8.58677744948235e-05
530.93 "10" -8.13099988225444e-05
530.93 "20" 0.000151058467665541
530.93 "30" 2.90481196863139e-05
530.93 "40" -0.00014492108418681
530.93 "50" 1.04095367064196e-05
530.93 "60" -6.19318162635098e-05
530.93 "70" -6.77706531995582e-06
530.93 "80" -0.00011890254570043
530.93 "90" 0.000213611187714488
535.841 "0" -0.000130354028494157
535.841 "10" 4.236658910319e-06
535.841 "20" -0.00011037474803792
535.841 "30" -0.000170734509950955
535.841 "40" -0.000131937254901845
535.841 "50" -0.000192633404108315
535.841 "60" -0.000225315301114262
535.841 "70" -0.000391743015523688
535.841 "80" -0.000352272418834582
535.841 "90" 1.56234676056934e-05
540.749 "0" -0.000172814260618789
540.749 "10" -0.000162999220231891
540.749 "20" -0.00016527312859299
540.749 "30" -0.000118822792386608
540.749 "40" -9.33936684298556e-05
540.749 "50" -0.000107632119160248
540.749 "60" -0.000172572848541112
540.749 "70" -0.000109745398900876
540.749 "80" -7.7120654098713e-05
540.749 "90" 1.24273356830365e-05
545.654 "0" -3.83470372381066e-05
545.654 "10" -3.06263544988903e-05
545.654 "20" -0.00012533107890689
545.654 "30" -0.000131968199870436
545.654 "40" -3.70738163850165e-05
545.654 "50" -8.31891387580414e-05
545.654 "60" 1.40772882525211e-05
545.654 "70" 0.000185491986734896
545.654 "80" 8.16220631095544e-05
545.654 "90" -1.74760096070861e-05
550.556 "0" 0.000174882974862665
550.556 "10" 0.00017402433285405
550.556 "20" 0.000236830871696977
550.556 "30" 0.000280189350844538
550.556 "40" 0.000270119014551621
550.556 "50" 0.000334525272943219
550.556 "60" 0.000388602668269856
550.556 "70" 0.000393218619368998
550.556 "80" 0.000450536383059392
550.556 "90" 0.000270402867710064
555.456 "0" 0.000349223185549819
555.456 "10" 0.000368214331779377
555.456 "20" 0.000451201278266401
555.456 "30" 0.000388264524386638
555.456 "40" 0.000369389649474282
555.456 "50" 0.000488476276803664
555.456 "60" 0.000331055230983141
555.456 "70" 0.000233709308962902
555.456 "80" 0.000357503604576472
555.456 "90" 0.000276912140023389
560.353 "0" 0.000510034699565488
560.353 "10" 0.00043413596746404
560.353 "20" 0.000392105046305868
560.353 "30" 0.000410285523577256
560.353 "40" 0.000508228803674886
