"exp" "wavenumber" "signal" "P" "color"
"Ohne Mikroskop" 3857.94 -0.112133472484964 20 20
"Ohne Mikroskop" 3861.17 -0.112243883284509 20 20
"Ohne Mikroskop" 3864.39 -0.112277677138138 20 20
"Ohne Mikroskop" 3867.62 -0.112643601112582 20 20
"Ohne Mikroskop" 3870.84 -0.112208917403235 20 20
"Ohne Mikroskop" 3874.06 -0.112556611409531 20 20
"Ohne Mikroskop" 3877.28 -0.11230519086426 20 20
"Ohne Mikroskop" 3880.49 -0.112564049343305 20 20
"Ohne Mikroskop" 3883.71 -0.111991865503999 20 20
"Ohne Mikroskop" 3886.92 -0.112931013099235 20 20
"Ohne Mikroskop" 3890.14 -0.112426600723433 20 20
"Ohne Mikroskop" 3893.35 -0.112481047164523 20 20
"Ohne Mikroskop" 3896.56 -0.113203184538657 20 20
"Ohne Mikroskop" 3899.77 -0.112774685190092 20 20
"Ohne Mikroskop" 3902.97 -0.112710082742748 20 20
"Ohne Mikroskop" 3906.18 -0.112684641251348 20 20
"Ohne Mikroskop" 3909.38 -0.112955678076655 20 20
"Ohne Mikroskop" 3912.58 -0.11278703807919 20 20
"Ohne Mikroskop" 3915.79 -0.112644551944613 20 20
"Ohne Mikroskop" 3918.98 -0.11268098081127 20 20
"Ohne Mikroskop" 3922.18 -0.112944999611752 20 20
"Ohne Mikroskop" 3925.38 -0.112834565025679 20 20
"Ohne Mikroskop" 3928.57 -0.113327792513679 20 20
"Ohne Mikroskop" 3931.77 -0.112959872198302 20 20
"Ohne Mikroskop" 3934.96 -0.113178188437472 20 20
"Ohne Mikroskop" 3938.15 -0.112498561845862 20 20
"Ohne Mikroskop" 3941.34 -0.112658393673335 20 20
"Ohne Mikroskop" 3944.53 -0.112734002715388 20 20
"Ohne Mikroskop" 3947.71 -0.113292657956172 20 20
"Ohne Mikroskop" 3950.9 -0.112978250519664 20 20
"Ohne Mikroskop" 3954.08 -0.112655242927467 20 20
"Ohne Mikroskop" 3957.26 -0.113138882870722 20 20
"Ohne Mikroskop" 3960.44 -0.113484276080818 20 20
"Ohne Mikroskop" 3963.62 -0.112667888523328 20 20
"Ohne Mikroskop" 3966.8 -0.113253239715363 20 20
"Ohne Mikroskop" 3969.97 -0.11321511785419 20 20
"Ohne Mikroskop" 3973.15 -0.113204607513455 20 20
"Ohne Mikroskop" 3976.32 -0.113550347363196 20 20
"Ohne Mikroskop" 3979.49 -0.113639336224366 20 20
"Ohne Mikroskop" 3982.66 -0.112913815453788 20 20
"Ohne Mikroskop" 3985.83 -0.113209017131071 20 20
"Ohne Mikroskop" 3989 -0.113228772555585 20 20
"Ohne Mikroskop" 3992.16 -0.113126207028931 20 20
"Ohne Mikroskop" 3995.33 -0.113151074001873 20 20
"Ohne Mikroskop" 3998.49 -0.113416058266186 20 20
"Ohne Mikroskop" 4001.65 -0.113684137695796 20 20
"Ohne Mikroskop" 4004.81 -0.113802239531122 20 20
"Ohne Mikroskop" 4007.97 -0.113461256247421 20 20
"Ohne Mikroskop" 4011.13 -0.113543546701404 20 20
"Ohne Mikroskop" 4014.28 -0.113738137907652 20 20
"Ohne Mikroskop" 4017.44 -0.113761979133663 20 20
"Ohne Mikroskop" 4020.59 -0.113192290136748 20 20
"Ohne Mikroskop" 4023.74 -0.113922664017275 20 20
"Ohne Mikroskop" 4026.89 -0.113290119244528 20 20
"Ohne Mikroskop" 4030.04 -0.11383265033408 20 20
"Ohne Mikroskop" 4033.18 -0.113560136037311 20 20
"Ohne Mikroskop" 4036.33 -0.11395137778767 20 20
"Ohne Mikroskop" 4039.47 -0.113906172039648 20 20
"Ohne Mikroskop" 4042.62 -0.113879677207017 20 20
"Ohne Mikroskop" 4045.76 -0.113264662782695 20 20
"Ohne Mikroskop" 4048.9 -0.114044501668005 20 20
"Ohne Mikroskop" 4052.03 -0.114076356978383 20 20
"Ohne Mikroskop" 4055.17 -0.113980705535291 20 20
"Ohne Mikroskop" 4058.31 -0.113911581893107 20 20
"Ohne Mikroskop" 4061.44 -0.113770324691112 20 20
"Ohne Mikroskop" 202.556 -0.0167147683814475 30 30
"Ohne Mikroskop" 207.649 -0.0168189855687875 30 30
"Ohne Mikroskop" 212.739 -0.0168560174825633 30 30
"Ohne Mikroskop" 217.827 -0.017567190339161 30 30
"Ohne Mikroskop" 222.911 -0.0167945610854798 30 30
"Ohne Mikroskop" 227.993 -0.0175635373609105 30 30
"Ohne Mikroskop" 233.072 -0.0171780716265139 30 30
"Ohne Mikroskop" 238.148 -0.0175170829013649 30 30
"Ohne Mikroskop" 243.221 -0.0173506802060609 30 30
"Ohne Mikroskop" 248.291 -0.0176430162916928 30 30
"Ohne Mikroskop" 253.359 -0.0176798444208836 30 30
"Ohne Mikroskop" 258.423 -0.0185506665776413 30 30
"Ohne Mikroskop" 263.485 -0.0176153692945261 30 30
"Ohne Mikroskop" 268.544 -0.0182852806201418 30 30
"Ohne Mikroskop" 273.6 -0.0194782047800109 30 30
"Ohne Mikroskop" 278.654 -0.0193666745833903 30 30
"Ohne Mikroskop" 283.704 -0.0195471820541342 30 30
"Ohne Mikroskop" 288.752 -0.0190100626635141 30 30
"Ohne Mikroskop" 293.797 -0.0204592551667803 30 30
"Ohne Mikroskop" 298.84 -0.0198192263168311 30 30
"Ohne Mikroskop" 303.879 -0.019636439911472 30 30
"Ohne Mikroskop" 308.916 -0.0188145746843016 30 30
"Ohne Mikroskop" 313.949 -0.0190873934946696 30 30
"Ohne Mikroskop" 318.98 -0.0194016958461076 30 30
"Ohne Mikroskop" 324.009 -0.019182246936999 30 30
"Ohne Mikroskop" 329.034 -0.0212351920783337 30 30
"Ohne Mikroskop" 334.057 -0.0204659885265782 30 30
"Ohne Mikroskop" 339.077 -0.0196391086284634 30 30
"Ohne Mikroskop" 344.094 -0.0212819256112835 30 30
"Ohne Mikroskop" 349.108 -0.0216278386823836 30 30
"Ohne Mikroskop" 354.12 -0.0214746211457828 30 30
"Ohne Mikroskop" 359.129 -0.0203649914561771 30 30
"Ohne Mikroskop" 364.135 -0.0202681508822864 30 30
"Ohne Mikroskop" 369.138 -0.0210692764304503 30 30
"Ohne Mikroskop" 374.138 -0.0211093515775387 30 30
"Ohne Mikroskop" 379.136 -0.0217412375355315 30 30
"Ohne Mikroskop" 384.131 -0.0202781016976276 30 30
"Ohne Mikroskop" 389.123 -0.0213560429301078 30 30
"Ohne Mikroskop" 394.113 -0.0217266495369771 30 30
"Ohne Mikroskop" 399.099 -0.0217034923658492 30 30
"Ohne Mikroskop" 404.083 -0.0220045814530587 30 30
"Ohne Mikroskop" 409.064 -0.0234694458832552 30 30
"Ohne Mikroskop" 414.043 -0.021820933754217 30 30
"Ohne Mikroskop" 419.019 -0.022875342833277 30 30
"Ohne Mikroskop" 423.991 -0.0207107444651113 30 30
"Ohne Mikroskop" 428.962 -0.0228722463483192 30 30
"Ohne Mikroskop" 433.929 -0.0224856332520181 30 30
"Ohne Mikroskop" 438.894 -0.0231168615479518 30 30
"Ohne Mikroskop" 443.856 -0.0223358372165469 30 30
"Ohne Mikroskop" 448.815 -0.0220244070113812 30 30
"Ohne Mikroskop" 453.771 -0.0235760263446761 30 30
"Ohne Mikroskop" 458.725 -0.0228359853291868 30 30
"Ohne Mikroskop" 463.676 -0.0241808395916314 30 30
"Ohne Mikroskop" 468.625 -0.0239686526551246 30 30
"Ohne Mikroskop" 473.57 -0.0251278836176497 30 30
"Ohne Mikroskop" 478.513 -0.0238065619654798 30 30
"Ohne Mikroskop" 483.453 -0.0236703324206692 30 30
"Ohne Mikroskop" 488.391 -0.023411102841892 30 30
"Ohne Mikroskop" 493.325 -0.0256033566385504 30 30
"Ohne Mikroskop" 498.257 -0.0230422934894358 30 30
"Ohne Mikroskop" 503.187 -0.023840034006509 30 30
"Ohne Mikroskop" 508.113 -0.0240181329378433 30 30
"Ohne Mikroskop" 513.037 -0.0245535878897439 30 30
"Ohne Mikroskop" 517.958 -0.0246941709664014 30 30
"Ohne Mikroskop" 522.877 -0.0255800877704468 30 30
"Ohne Mikroskop" 527.792 -0.0248904033851627 30 30
"Ohne Mikroskop" 532.706 -0.0242968005979947 30 30
"Ohne Mikroskop" 537.616 -0.0243862578605181 30 30
"Ohne Mikroskop" 542.524 -0.0240806515969886 30 30
"Ohne Mikroskop" 547.429 -0.0246592593787974 30 30
"Ohne Mikroskop" 552.331 -0.0261211798903749 30 30
"Ohne Mikroskop" 557.23 -0.0250530728267129 30 30
"Ohne Mikroskop" 562.127 -0.0266721384850165 30 30
"Ohne Mikroskop" 567.022 -0.0261203467112308 30 30
"Ohne Mikroskop" 571.913 -0.0264380668260208 30 30
"Ohne Mikroskop" 576.802 -0.0264010109897662 30 30
"Ohne Mikroskop" 581.688 -0.0269837427086306 30 30
"Ohne Mikroskop" 586.572 -0.0262104228528387 30 30
"Ohne Mikroskop" 591.452 -0.0264384073662149 30 30
"Ohne Mikroskop" 596.331 -0.0269755853323953 30 30
"Ohne Mikroskop" 601.206 -0.0269647137947924 30 30
"Ohne Mikroskop" 606.079 -0.0258926123453869 30 30
"Ohne Mikroskop" 610.949 -0.0267316293575131 30 30
"Ohne Mikroskop" 615.817 -0.0261345052050714 30 30
"Ohne Mikroskop" 620.681 -0.0271103598925928 30 30
"Ohne Mikroskop" 625.544 -0.0273516949670675 30 30
"Ohne Mikroskop" 630.403 -0.0275570889169218 30 30
"Ohne Mikroskop" 635.26 -0.0280089228268691 30 30
"Ohne Mikroskop" 640.114 -0.0261055233340675 30 30
"Ohne Mikroskop" 644.966 -0.0277781740465113 30 30
"Ohne Mikroskop" 649.815 -0.0281792104617077 30 30
"Ohne Mikroskop" 654.661 -0.0270446605704445 30 30
"Ohne Mikroskop" 659.505 -0.0278956898099684 30 30
"Ohne Mikroskop" 664.346 -0.0280039438553371 30 30
"Ohne Mikroskop" 669.184 -0.0274830143797123 30 30
"Ohne Mikroskop" 674.02 -0.0290593627929222 30 30
"Ohne Mikroskop" 678.853 -0.0277978771229714 30 30
"Ohne Mikroskop" 683.683 -0.0277116816270102 30 30
"Ohne Mikroskop" 688.511 -0.0283152417481131 30 30
"Ohne Mikroskop" 693.336 -0.0276012645722189 30 30
"Ohne Mikroskop" 698.159 -0.0284303586829292 30 30
"Ohne Mikroskop" 702.978 -0.0287917226720928 30 30
"Ohne Mikroskop" 707.796 -0.0291100075451388 30 30
"Ohne Mikroskop" 712.61 -0.0286339281679727 30 30
"Ohne Mikroskop" 717.422 -0.0284057404973206 30 30
"Ohne Mikroskop" 722.232 -0.0285909430246041 30 30
"Ohne Mikroskop" 727.039 -0.0293251145197522 30 30
"Ohne Mikroskop" 731.843 -0.029319493777068 30 30
"Ohne Mikroskop" 736.644 -0.0286438101122019 30 30
"Ohne Mikroskop" 741.443 -0.0302928729174557 30 30
"Ohne Mikroskop" 746.24 -0.0295702280581781 30 30
"Ohne Mikroskop" 751.033 -0.0309985933250525 30 30
"Ohne Mikroskop" 755.825 -0.0302726186803793 30 30
"Ohne Mikroskop" 760.613 -0.0297975374601954 30 30
"Ohne Mikroskop" 765.399 -0.0303500984925243 30 30
"Ohne Mikroskop" 770.182 -0.0295821462699072 30 30
"Ohne Mikroskop" 774.963 -0.0301242127724756 30 30
"Ohne Mikroskop" 779.741 -0.0306723457479909 30 30
"Ohne Mikroskop" 784.517 -0.0310887816423707 30 30
"Ohne Mikroskop" 789.29 -0.0306259509795157 30 30
"Ohne Mikroskop" 794.06 -0.0310952694137622 30 30
"Ohne Mikroskop" 798.828 -0.0307243081768733 30 30
"Ohne Mikroskop" 803.593 -0.031614623953273 30 30
"Ohne Mikroskop" 808.356 -0.0311599028150028 30 30
"Ohne Mikroskop" 813.116 -0.0309514687475637 30 30
"Ohne Mikroskop" 817.873 -0.0304163830088093 30 30
"Ohne Mikroskop" 822.628 -0.0309505476764114 30 30
"Ohne Mikroskop" 827.38 -0.0314914885755923 30 30
"Ohne Mikroskop" 832.13 -0.0315093955262474 30 30
"Ohne Mikroskop" 836.877 -0.0321085522168266 30 30
"Ohne Mikroskop" 841.622 -0.0328422458900806 30 30
"Ohne Mikroskop" 846.364 -0.0327698933989004 30 30
"Ohne Mikroskop" 851.103 -0.0321086571906747 30 30
"Ohne Mikroskop" 855.84 -0.0315170819541588 30 30
"Ohne Mikroskop" 860.575 -0.0319671282531137 30 30
"Ohne Mikroskop" 865.306 -0.0322671508362842 30 30
"Ohne Mikroskop" 870.036 -0.0322092189257605 30 30
"Ohne Mikroskop" 874.762 -0.0326004431728393 30 30
"Ohne Mikroskop" 879.486 -0.0320415440598611 30 30
"Ohne Mikroskop" 884.208 -0.0330685002634331 30 30
"Ohne Mikroskop" 888.927 -0.0324932323157964 30 30
"Ohne Mikroskop" 893.644 -0.0328126521305638 30 30
"Ohne Mikroskop" 898.357 -0.0325504645646406 30 30
"Ohne Mikroskop" 903.069 -0.0329747350777095 30 30
"Ohne Mikroskop" 907.778 -0.033087590707867 30 30
"Ohne Mikroskop" 912.484 -0.0330811420067996 30 30
"Ohne Mikroskop" 917.188 -0.0322363353255775 30 30
"Ohne Mikroskop" 921.889 -0.0328425351174585 30 30
"Ohne Mikroskop" 926.588 -0.0330301829218633 30 30
"Ohne Mikroskop" 931.284 -0.0325974400134664 30 30
"Ohne Mikroskop" 935.977 -0.0334375631323289 30 30
"Ohne Mikroskop" 940.669 -0.0329854313603952 30 30
"Ohne Mikroskop" 945.357 -0.0333325794157894 30 30
"Ohne Mikroskop" 950.043 -0.032874506555722 30 30
"Ohne Mikroskop" 954.727 -0.0334560207774645 30 30
"Ohne Mikroskop" 959.408 -0.0334491150834042 30 30
"Ohne Mikroskop" 964.086 -0.0333622011721332 30 30
"Ohne Mikroskop" 968.762 -0.0335416341464669 30 30
"Ohne Mikroskop" 973.436 -0.0337402837226325 30 30
"Ohne Mikroskop" 978.107 -0.0338398289029811 30 30
"Ohne Mikroskop" 982.775 -0.0340934503027729 30 30
"Ohne Mikroskop" 987.441 -0.0336797706355391 30 30
"Ohne Mikroskop" 992.104 -0.0330780499156204 30 30
"Ohne Mikroskop" 996.765 -0.0337877337730856 30 30
"Ohne Mikroskop" 1001.42 -0.0339613848355997 30 30
"Ohne Mikroskop" 1006.08 -0.0345350965349962 30 30
"Ohne Mikroskop" 1010.73 -0.0332477767122135 30 30
"Ohne Mikroskop" 1015.38 -0.0346844933336314 30 30
"Ohne Mikroskop" 1020.03 -0.0340633269870569 30 30
"Ohne Mikroskop" 1024.68 -0.0343930636763758 30 30
"Ohne Mikroskop" 1029.32 -0.0341849344209267 30 30
"Ohne Mikroskop" 1033.96 -0.033796522014055 30 30
"Ohne Mikroskop" 1038.6 -0.0346193680154701 30 30
"Ohne Mikroskop" 1043.24 -0.0347288432413002 30 30
"Ohne Mikroskop" 1047.87 -0.0340982051985782 30 30
"Ohne Mikroskop" 1052.5 -0.0344396192095503 30 30
"Ohne Mikroskop" 1057.13 -0.0339952804188528 30 30
"Ohne Mikroskop" 1061.76 -0.0344662626510271 30 30
"Ohne Mikroskop" 1066.38 -0.0344815190427172 30 30
"Ohne Mikroskop" 1071 -0.0350873313301316 30 30
"Ohne Mikroskop" 1075.62 -0.0346979645842421 30 30
"Ohne Mikroskop" 1080.24 -0.0350742596363109 30 30
"Ohne Mikroskop" 1084.85 -0.0344474491747825 30 30
"Ohne Mikroskop" 1089.46 -0.035356075641088 30 30
"Ohne Mikroskop" 1094.07 -0.0349042065117859 30 30
"Ohne Mikroskop" 1098.68 -0.0342470959193943 30 30
"Ohne Mikroskop" 1103.28 -0.0346561623940776 30 30
"Ohne Mikroskop" 1107.88 -0.0347834673396752 30 30
"Ohne Mikroskop" 1112.48 -0.0352122417895525 30 30
"Ohne Mikroskop" 1117.08 -0.0340498369998907 30 30
"Ohne Mikroskop" 1121.67 -0.0352950892471871 30 30
"Ohne Mikroskop" 1126.26 -0.0348818361130132 30 30
"Ohne Mikroskop" 1130.85 -0.0343765591010182 30 30
"Ohne Mikroskop" 1135.44 -0.0341839723536691 30 30
"Ohne Mikroskop" 1140.02 -0.0362796617691072 30 30
"Ohne Mikroskop" 1144.6 -0.0349351900944754 30 30
"Ohne Mikroskop" 1149.18 -0.0350111295363843 30 30
"Ohne Mikroskop" 1153.76 -0.0354509056338692 30 30
"Ohne Mikroskop" 1158.33 -0.0344514028544273 30 30
"Ohne Mikroskop" 1162.91 -0.0349753169726887 30 30
"Ohne Mikroskop" 1167.48 -0.035247486108227 30 30
"Ohne Mikroskop" 1172.04 -0.0352711951950977 30 30
"Ohne Mikroskop" 1176.61 -0.035606827336766 30 30
"Ohne Mikroskop" 1181.17 -0.0356958327390985 30 30
"Ohne Mikroskop" 1185.73 -0.0358231193874109 30 30
"Ohne Mikroskop" 1190.29 -0.0352922039128665 30 30
"Ohne Mikroskop" 1194.84 -0.0355368527199159 30 30
"Ohne Mikroskop" 1199.39 -0.0357032927561461 30 30
"Ohne Mikroskop" 1203.94 -0.0349235767928915 30 30
"Ohne Mikroskop" 1208.49 -0.0351037262326227 30 30
"Ohne Mikroskop" 1213.04 -0.0353863047547425 30 30
"Ohne Mikroskop" 1217.58 -0.0350284561251633 30 30
"Ohne Mikroskop" 1222.12 -0.0354900738088608 30 30
"Ohne Mikroskop" 1226.66 -0.0349887618330129 30 30
"Ohne Mikroskop" 1231.19 -0.0349775333001243 30 30
"Ohne Mikroskop" 1235.73 -0.0361290598871936 30 30
"Ohne Mikroskop" 1240.26 -0.0359001273898116 30 30
"Ohne Mikroskop" 1244.79 -0.0354446759655337 30 30
"Ohne Mikroskop" 1249.31 -0.036455292022859 30 30
"Ohne Mikroskop" 1253.84 -0.0354236655284101 30 30
"Ohne Mikroskop" 1258.36 -0.0355762419472422 30 30
"Ohne Mikroskop" 1262.88 -0.0363677951713796 30 30
"Ohne Mikroskop" 1267.39 -0.0363067653036607 30 30
"Ohne Mikroskop" 1271.91 -0.0360948856289294 30 30
"Ohne Mikroskop" 1276.42 -0.0357453377061702 30 30
"Ohne Mikroskop" 1280.93 -0.0354353125881046 30 30
"Ohne Mikroskop" 1285.43 -0.0356791334462785 30 30
"Ohne Mikroskop" 1289.94 -0.0359355921583202 30 30
"Ohne Mikroskop" 1294.44 -0.0360929533404142 30 30
"Ohne Mikroskop" 1298.94 -0.0359819178736591 30 30
"Ohne Mikroskop" 1303.44 -0.0363721470631746 30 30
"Ohne Mikroskop" 1307.93 -0.035652090146987 30 30
"Ohne Mikroskop" 1312.43 -0.0360331388958548 30 30
"Ohne Mikroskop" 1316.92 -0.03524461177518 30 30
"Ohne Mikroskop" 1321.4 -0.0355378263356319 30 30
"Ohne Mikroskop" 1325.89 -0.0363586235457601 30 30
"Ohne Mikroskop" 1330.37 -0.0358119290233927 30 30
"Ohne Mikroskop" 1334.85 -0.0359582784888167 30 30
"Ohne Mikroskop" 1339.33 -0.0355748393919149 30 30
"Ohne Mikroskop" 1343.81 -0.035727974213113 30 30
"Ohne Mikroskop" 1348.28 -0.0361780739385759 30 30
"Ohne Mikroskop" 1352.75 -0.0357355834026195 30 30
"Ohne Mikroskop" 1357.22 -0.0357987132272215 30 30
"Ohne Mikroskop" 1361.69 -0.0362621447702404 30 30
"Ohne Mikroskop" 1366.15 -0.0366623044231628 30 30
"Ohne Mikroskop" 1370.61 -0.0354731566777144 30 30
"Ohne Mikroskop" 1375.07 -0.036282126082636 30 30
"Ohne Mikroskop" 1379.53 -0.0361844340874672 30 30
"Ohne Mikroskop" 1383.98 -0.0368559810595843 30 30
"Ohne Mikroskop" 1388.44 -0.0352918914637258 30 30
"Ohne Mikroskop" 1392.89 -0.0353403382300992 30 30
"Ohne Mikroskop" 1397.33 -0.0357116160289283 30 30
"Ohne Mikroskop" 1401.78 -0.0361403949776847 30 30
"Ohne Mikroskop" 1406.22 -0.0360056835182534 30 30
"Ohne Mikroskop" 1410.66 -0.0354770271194926 30 30
"Ohne Mikroskop" 1415.1 -0.0357459303078717 30 30
"Ohne Mikroskop" 1419.54 -0.0362522840975991 30 30
"Ohne Mikroskop" 1423.97 -0.0363823113344687 30 30
"Ohne Mikroskop" 1428.4 -0.0360741635143258 30 30
"Ohne Mikroskop" 1432.83 -0.0368837169917042 30 30
"Ohne Mikroskop" 1437.26 -0.0365318020855752 30 30
"Ohne Mikroskop" 1441.68 -0.0363632894202605 30 30
"Ohne Mikroskop" 1446.1 -0.0361894670910521 30 30
"Ohne Mikroskop" 1450.52 -0.0366128055904438 30 30
"Ohne Mikroskop" 1454.94 -0.0354803019898722 30 30
"Ohne Mikroskop" 1459.36 -0.0359785585331647 30 30
"Ohne Mikroskop" 1463.77 -0.0362272021329835 30 30
"Ohne Mikroskop" 1468.18 -0.0363082641390169 30 30
"Ohne Mikroskop" 1472.59 -0.0362868622108288 30 30
"Ohne Mikroskop" 1476.99 -0.0369679307530205 30 30
"Ohne Mikroskop" 1481.4 -0.0366020951885375 30 30
"Ohne Mikroskop" 1485.8 -0.0361085152823167 30 30
"Ohne Mikroskop" 1490.2 -0.0367633393110121 30 30
"Ohne Mikroskop" 1494.59 -0.0363371095090971 30 30
"Ohne Mikroskop" 1498.99 -0.0366504659035226 30 30
"Ohne Mikroskop" 1503.38 -0.0360842807676671 30 30
"Ohne Mikroskop" 1507.77 -0.0362071502312195 30 30
"Ohne Mikroskop" 1512.16 -0.035994820069342 30 30
"Ohne Mikroskop" 1516.54 -0.0359508026367309 30 30
"Ohne Mikroskop" 1520.92 -0.036340585283558 30 30
"Ohne Mikroskop" 1525.3 -0.0364226163735789 30 30
"Ohne Mikroskop" 1529.68 -0.0361443832955648 30 30
"Ohne Mikroskop" 1534.06 -0.0371130053720939 30 30
"Ohne Mikroskop" 1538.43 -0.036344008063764 30 30
"Ohne Mikroskop" 1542.8 -0.0363658110557525 30 30
"Ohne Mikroskop" 1547.17 -0.0369454544591959 30 30
"Ohne Mikroskop" 1551.54 -0.0368544857487467 30 30
"Ohne Mikroskop" 1555.9 -0.0369365052973741 30 30
"Ohne Mikroskop" 1560.27 -0.0365160521577177 30 30
"Ohne Mikroskop" 1564.63 -0.0370076588412934 30 30
"Ohne Mikroskop" 1568.98 -0.037066148690174 30 30
"Ohne Mikroskop" 1573.34 -0.0372103009800845 30 30
"Ohne Mikroskop" 1577.69 -0.0364890009189908 30 30
"Ohne Mikroskop" 1582.04 -0.0370002240596751 30 30
"Ohne Mikroskop" 1586.39 -0.0368681096647696 30 30
"Ohne Mikroskop" 1590.74 -0.0370647389073416 30 30
"Ohne Mikroskop" 1595.08 -0.0371205734488588 30 30
"Ohne Mikroskop" 1599.42 -0.0371992847963303 30 30
"Ohne Mikroskop" 1603.76 -0.0374940608738958 30 30
"Ohne Mikroskop" 1608.1 -0.0369544390512943 30 30
"Ohne Mikroskop" 1612.43 -0.0373827566897164 30 30
"Ohne Mikroskop" 1616.77 -0.0379634291711279 30 30
"Ohne Mikroskop" 1621.1 -0.0372673766042684 30 30
"Ohne Mikroskop" 1625.42 -0.0372596251328096 30 30
"Ohne Mikroskop" 1629.75 -0.0366786829772485 30 30
"Ohne Mikroskop" 1634.07 -0.0377932946369223 30 30
"Ohne Mikroskop" 1638.4 -0.0377324413952069 30 30
"Ohne Mikroskop" 1642.71 -0.0377379286433105 30 30
"Ohne Mikroskop" 1647.03 -0.0376943254862852 30 30
"Ohne Mikroskop" 1651.35 -0.0377451871040808 30 30
"Ohne Mikroskop" 1655.66 -0.0373598140369479 30 30
"Ohne Mikroskop" 1659.97 -0.0372462339471111 30 30
"Ohne Mikroskop" 1664.28 -0.0382085680467438 30 30
"Ohne Mikroskop" 1668.58 -0.0378065058766784 30 30
"Ohne Mikroskop" 1672.89 -0.038093539685877 30 30
"Ohne Mikroskop" 1677.19 -0.0385826379775851 30 30
"Ohne Mikroskop" 1681.49 -0.0384963606017332 30 30
"Ohne Mikroskop" 1685.78 -0.0376545011952625 30 30
"Ohne Mikroskop" 1690.08 -0.038261234042445 30 30
"Ohne Mikroskop" 1694.37 -0.0377852946657973 30 30
"Ohne Mikroskop" 1698.66 -0.0377299200072941 30 30
"Ohne Mikroskop" 1702.95 -0.0381171936317704 30 30
"Ohne Mikroskop" 1707.23 -0.038178436324935 30 30
"Ohne Mikroskop" 1711.52 -0.0384506489642872 30 30
"Ohne Mikroskop" 1715.8 -0.0385328101155439 30 30
"Ohne Mikroskop" 1720.08 -0.0389469081006437 30 30
"Ohne Mikroskop" 1724.35 -0.038884933457473 30 30
"Ohne Mikroskop" 1728.63 -0.0389047398187327 30 30
"Ohne Mikroskop" 1732.9 -0.0385990615976773 30 30
"Ohne Mikroskop" 1737.17 -0.0381101342568244 30 30
"Ohne Mikroskop" 1741.44 -0.0391317855555871 30 30
"Ohne Mikroskop" 1745.7 -0.0392848663463631 30 30
"Ohne Mikroskop" 1749.97 -0.0393109854575778 30 30
"Ohne Mikroskop" 1754.23 -0.0392381745921903 30 30
"Ohne Mikroskop" 1758.49 -0.0395013031859821 30 30
"Ohne Mikroskop" 1762.74 -0.0396983824112104 30 30
"Ohne Mikroskop" 1767 -0.0391152971510702 30 30
"Ohne Mikroskop" 1771.25 -0.039700414019349 30 30
"Ohne Mikroskop" 1775.5 -0.0395678597889504 30 30
"Ohne Mikroskop" 1779.75 -0.0392684898191006 30 30
"Ohne Mikroskop" 1783.99 -0.0389927718918779 30 30
"Ohne Mikroskop" 1788.24 -0.0396963385063548 30 30
"Ohne Mikroskop" 1792.48 -0.0391363813720448 30 30
"Ohne Mikroskop" 1796.72 -0.0398508232946431 30 30
"Ohne Mikroskop" 1800.95 -0.039786414706467 30 30
"Ohne Mikroskop" 1805.19 -0.0398900816529933 30 30
"Ohne Mikroskop" 1809.42 -0.0398197400790522 30 30
"Ohne Mikroskop" 1813.65 -0.0400476480349363 30 30
"Ohne Mikroskop" 1817.88 -0.0398337566633414 30 30
"Ohne Mikroskop" 1822.11 -0.0405044690265337 30 30
"Ohne Mikroskop" 1826.33 -0.0403168204190485 30 30
"Ohne Mikroskop" 1830.55 -0.0406322282189669 30 30
"Ohne Mikroskop" 1834.77 -0.0405807291178585 30 30
"Ohne Mikroskop" 1838.99 -0.0404334931827093 30 30
"Ohne Mikroskop" 1843.2 -0.0402571645481503 30 30
"Ohne Mikroskop" 1847.42 -0.0403070408848348 30 30
"Ohne Mikroskop" 1851.63 -0.0408239430724152 30 30
"Ohne Mikroskop" 1855.84 -0.040823158170718 30 30
"Ohne Mikroskop" 1860.04 -0.0404126075110423 30 30
"Ohne Mikroskop" 1864.25 -0.0409531357281517 30 30
"Ohne Mikroskop" 1868.45 -0.0404047438976756 30 30
"Ohne Mikroskop" 1872.65 -0.0410686260711622 30 30
"Ohne Mikroskop" 1876.85 -0.0405697469091667 30 30
"Ohne Mikroskop" 1881.04 -0.0405866704606742 30 30
"Ohne Mikroskop" 1885.24 -0.0406685980428956 30 30
"Ohne Mikroskop" 1889.43 -0.0409148095932989 30 30
"Ohne Mikroskop" 1893.62 -0.041395088515692 30 30
"Ohne Mikroskop" 1897.8 -0.0409093479092677 30 30
"Ohne Mikroskop" 1901.99 -0.0415237881548567 30 30
"Ohne Mikroskop" 1906.17 -0.0410573988779147 30 30
"Ohne Mikroskop" 1910.35 -0.0408583914004448 30 30
"Ohne Mikroskop" 1914.53 -0.0412268547203041 30 30
"Ohne Mikroskop" 1918.71 -0.0415429759306628 30 30
"Ohne Mikroskop" 1922.88 -0.0421279945676144 30 30
"Ohne Mikroskop" 1927.05 -0.041767332864347 30 30
"Ohne Mikroskop" 1931.22 -0.0417758143569318 30 30
"Ohne Mikroskop" 1935.39 -0.0417292678714987 30 30
"Ohne Mikroskop" 1939.56 -0.0415518174256435 30 30
"Ohne Mikroskop" 1943.72 -0.041162181132241 30 30
"Ohne Mikroskop" 1947.88 -0.0424381488129383 30 30
